relation,display_relation,x_index,x_id,x_type,x_name,x_source,y_index,y_id,y_type,y_name,y_source,source_type,source_link,source_date
STEP_STEP,,,,Step,Galantamine Extended Release Treatment (AmericanAcademy of Family Physicians) (2),,,,Step,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_DOSAGE,,,,Step,Galantamine Extended Release Treatment (AmericanAcademy of Family Physicians) (3),,,,Dosage,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
TREATMENT_EFFECTIVENESS,,,,Treatment,Galantamine Extended Release Treatment (AmericanAcademy of Family Physicians),,,,Effectiveness,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
TREATMENT_POPULATION,,,,Treatment,Galantamine Extended Release Treatment (AmericanAcademy of Family Physicians),,,,Population,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DISEASES_TREATMENT,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Treatment,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_TREATMENT,,,,Treatment,Memantine Immediate Release Treatment (AmericanAcademy of Family Physicians),Guideline,17174,DB00989,drug,Rivastigmine,Guideline,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
TREATMENT_STEP,,,,Treatment,Memantine Immediate Release Treatment (AmericanAcademy of Family Physicians),,,,Step,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_DOSAGE,,,,Step,Memantine Immediate Release Treatment (AmericanAcademy of Family Physicians) (1),,,,Dosage,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DOSAGE_DURATION,,,,Dosage,Memantine 5mg/day,,,,Duration,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_STEP,,,,Step,Memantine Immediate Release Treatment (AmericanAcademy of Family Physicians) (1),,,,Step,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_DOSAGE,,,,Step,Memantine Immediate Release Treatment (AmericanAcademy of Family Physicians) (2),,,,Dosage,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DOSAGE_DURATION,,,,Dosage,Memantine 5mg/day*2,,,,Duration,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_STEP,,,,Step,Memantine Immediate Release Treatment (AmericanAcademy of Family Physicians) (2),,,,Step,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_DOSAGE,,,,Step,Memantine Immediate Release Treatment (AmericanAcademy of Family Physicians) (2),,,,Dosage,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_DOSAGE,,,,Step,Memantine Immediate Release Treatment (AmericanAcademy of Family Physicians) (2),,,,Dosage,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DOSAGE_DURATION,,,,Dosage,Memantine 10mg/day,,,,Duration,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DOSAGE_DURATION,,,,Dosage,Memantine 5mg/day,,,,Duration,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_STEP,,,,Step,Memantine Immediate Release Treatment (AmericanAcademy of Family Physicians) (3),,,,Step,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_DOSAGE,,,,Step,Memantine Immediate Release Treatment (AmericanAcademy of Family Physicians) (4),,,,Dosage,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
TREATMENT_EFFECTIVENESS,,,,Treatment,Memantine Immediate Release Treatment (AmericanAcademy of Family Physicians),,,,Effectiveness,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
TREATMENT_POPULATION,,,,Treatment,Memantine Immediate Release Treatment (AmericanAcademy of Family Physicians),,,,Population,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DISEASES_TREATMENT,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Treatment,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_TREATMENT,,,,Treatment,Memantine Extended Release Treatment (AmericanAcademy of Family Physicians),Guideline,17174,DB00989,drug,Rivastigmine,Guideline,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
TREATMENT_DOSAGE,,,,Treatment,Memantine Extended Release Treatment (AmericanAcademy of Family Physicians),,,,Dosage,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
TREATMENT_STEP,,,,Treatment,Memantine Extended Release Treatment (AmericanAcademy of Family Physicians),,,,Step,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_DOSAGE,,,,Step,Memantine Extended Release Treatment (AmericanAcademy of Family Physicians) (1),,,,Dosage,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DOSAGE_DURATION,,,,Dosage,Memantine 7 mg/day,,,,Duration,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_STEP,,,,Step,Memantine Extended Release Treatment (AmericanAcademy of Family Physicians) (1),,,,Step,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_DOSAGE,,,,Step,Memantine Extended Release Treatment (AmericanAcademy of Family Physicians) (2),,,,Dosage,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DOSAGE_DURATION,,,,Dosage,Memantine 14 mg/day,,,,Duration,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_STEP,,,,Step,Memantine Extended Release Treatment (AmericanAcademy of Family Physicians) (2),,,,Step,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_DOSAGE,,,,Step,Memantine Extended Release Treatment (AmericanAcademy of Family Physicians) (3),,,,Dosage,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DOSAGE_DURATION,,,,Dosage,Memantine 14 mg/day,,,,Duration,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_STEP,,,,Step,Memantine Extended Release Treatment (AmericanAcademy of Family Physicians) (3),,,,Step,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_DOSAGE,,,,Step,Memantine Extended Release Treatment (AmericanAcademy of Family Physicians) (4),,,,Dosage,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DOSAGE_DURATION,,,,Dosage,Memantine 21 mg/day,,,,Duration,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_STEP,,,,Step,Memantine Extended Release Treatment (AmericanAcademy of Family Physicians) (4),,,,Step,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_DOSAGE,,,,Step,Memantine Extended Release Treatment (AmericanAcademy of Family Physicians) (5),,,,Dosage,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
TREATMENT_EFFECTIVENESS,,,,Treatment,Memantine Extended Release Treatment (AmericanAcademy of Family Physicians),,,,Effectiveness,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
TREATMENT_POPULATION,,,,Treatment,Memantine Extended Release Treatment (AmericanAcademy of Family Physicians),,,,Population,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DISEASES_TREATMENT,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Treatment,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_TREATMENT,,,,Treatment,Combination Drug and Vitamin E(AmericanAcademy of Family Physicians),Guideline,17174,DB00989,drug,Rivastigmine,Guideline,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_TREATMENT,,,,Treatment,Combination Drug and Vitamin E(AmericanAcademy of Family Physicians),Guideline,17174,DB00989,drug,Rivastigmine,Guideline,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_TREATMENT,,,,Treatment,Combination Drug and Vitamin E(AmericanAcademy of Family Physicians),Guideline,17174,DB00989,drug,Rivastigmine,Guideline,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
TREATMENT_STEP,,,,Treatment,Combination Drug and Vitamin E(AmericanAcademy of Family Physicians),,,,Step,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_DOSAGE,,,,Step,Combination Drug and Vitamin E(AmericanAcademy of Family Physicians) (1),,,,Dosage,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_DOSAGE,,,,Step,Combination Drug and Vitamin E(AmericanAcademy of Family Physicians) (1),,,,Dosage,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_DOSAGE,,,,Step,Combination Drug and Vitamin E(AmericanAcademy of Family Physicians) (1),,,,Dosage,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DOSAGE_DURATION,,,,Dosage,Memantine 7 mg/day,,,,Duration,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DOSAGE_DURATION,,,,Dosage,Donepezil 10mg/day,,,,Duration,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DOSAGE_DURATION,,,,Dosage,"Vitamin E 1,000IU/day*2",,,,Duration,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_STEP,,,,Step,Combination Drug and Vitamin E(AmericanAcademy of Family Physicians) (1),,,,Step,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_DOSAGE,,,,Step,Combination Drug and Vitamin E(AmericanAcademy of Family Physicians) (2),,,,Dosage,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_DOSAGE,,,,Step,Combination Drug and Vitamin E(AmericanAcademy of Family Physicians) (2),,,,Dosage,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_DOSAGE,,,,Step,Combination Drug and Vitamin E(AmericanAcademy of Family Physicians) (2),,,,Dosage,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DOSAGE_DURATION,,,,Dosage,Memantine 14 mg/day,,,,Duration,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DOSAGE_DURATION,,,,Dosage,Donepezil 10mg/day,,,,Duration,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DOSAGE_DURATION,,,,Dosage,"Vitamin E 1,000IU/day*2",,,,Duration,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_STEP,,,,Step,Combination Drug and Vitamin E(AmericanAcademy of Family Physicians) (2),,,,Step,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_DOSAGE,,,,Step,Combination Drug and Vitamin E(AmericanAcademy of Family Physicians) (3),,,,Dosage,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_DOSAGE,,,,Step,Combination Drug and Vitamin E(AmericanAcademy of Family Physicians) (3),,,,Dosage,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_DOSAGE,,,,Step,Combination Drug and Vitamin E(AmericanAcademy of Family Physicians) (3),,,,Dosage,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DOSAGE_DURATION,,,,Dosage,Memantine 14 mg/day,,,,Duration,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DOSAGE_DURATION,,,,Dosage,Donepezil 10mg/day,,,,Duration,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DOSAGE_DURATION,,,,Dosage,"Vitamin E 1,000IU/day*2",,,,Duration,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_STEP,,,,Step,Combination Drug and Vitamin E(AmericanAcademy of Family Physicians) (3),,,,Step,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_DOSAGE,,,,Step,Combination Drug and Vitamin E(AmericanAcademy of Family Physicians) (4),,,,Dosage,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_DOSAGE,,,,Step,Combination Drug and Vitamin E(AmericanAcademy of Family Physicians) (4),,,,Dosage,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_DOSAGE,,,,Step,Combination Drug and Vitamin E(AmericanAcademy of Family Physicians) (4),,,,Dosage,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DOSAGE_DURATION,,,,Dosage,Memantine 21 mg/day,,,,Duration,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DOSAGE_DURATION,,,,Dosage,Donepezil 10mg/day,,,,Duration,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DOSAGE_DURATION,,,,Dosage,"Vitamin E 1,000IU/day*2",,,,Duration,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_STEP,,,,Step,Combination Drug and Vitamin E(AmericanAcademy of Family Physicians) (4),,,,Step,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_DOSAGE,,,,Step,Combination Drug and Vitamin E(AmericanAcademy of Family Physicians) (5),,,,Dosage,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_DOSAGE,,,,Step,Combination Drug and Vitamin E(AmericanAcademy of Family Physicians) (5),,,,Dosage,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
STEP_DOSAGE,,,,Step,Combination Drug and Vitamin E(AmericanAcademy of Family Physicians) (5),,,,Dosage,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
TREATMENT_EFFECTIVENESS,,,,Treatment,Combination Drug and Vitamin E(AmericanAcademy of Family Physicians),,,,Effectiveness,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
TREATMENT_POPULATION,,,,Treatment,Combination Drug and Vitamin E(AmericanAcademy of Family Physicians),,,,Population,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_SIDE_EFFECT,,22,DB00843,drug,Donepezil,DrugBank,,,SideEffect,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_SIDE_EFFECT,,22,DB00843,drug,Donepezil,DrugBank,,,SideEffect,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_SIDE_EFFECT,,22,DB00843,drug,Donepezil,DrugBank,,,SideEffect,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_SIDE_EFFECT,,22,DB00843,drug,Donepezil,DrugBank,,,SideEffect,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_SIDE_EFFECT,,22,DB00843,drug,Donepezil,DrugBank,,,SideEffect,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_SIDE_EFFECT,,22,DB00843,drug,Donepezil,DrugBank,,,SideEffect,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_SIDE_EFFECT,,22,DB00843,drug,Donepezil,DrugBank,,,SideEffect,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_SIDE_EFFECT,,22,DB00843,drug,Donepezil,DrugBank,,,SideEffect,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_SIDE_EFFECT,,22,DB00843,drug,Donepezil,DrugBank,,,SideEffect,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_SIDE_EFFECT,,22,DB00843,drug,Donepezil,DrugBank,,,SideEffect,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_SIDE_EFFECT,,22,DB00843,drug,Donepezil,DrugBank,,,SideEffect,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_SIDE_EFFECT,,-54,DB01043,drug,Memantine,DrugBank,,,SideEffect,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_SIDE_EFFECT,,-54,DB01043,drug,Memantine,DrugBank,,,SideEffect,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_SIDE_EFFECT,,-54,DB01043,drug,Memantine,DrugBank,,,SideEffect,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_SIDE_EFFECT,,-54,DB01043,drug,Memantine,DrugBank,,,SideEffect,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p771.pdf,2017-01-01
DRUG_SIDE_EFFECT,,-26,DB00163,drug,Vitamin E,DrugBank,,,SideEffect,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p772.pdf,2017-01-01
DISEASES_THERAPY,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Therapy,Rivastigmine,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DISEASES_THERAPY,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Therapy,Rivastigmine,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DISEASES_THERAPY,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Therapy,Rivastigmine,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DISEASES_THERAPY,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Therapy,Rivastigmine,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DISEASES_THERAPY,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Therapy,Rivastigmine,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DISEASES_THERAPY,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Therapy,Rivastigmine,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DISEASES_THERAPY,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Therapy,Rivastigmine,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
DISEASES_THERAPY,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Therapy,Rivastigmine,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
STAGE_THERAPY,,,,Stage,Mild (MMSE 21-26),,,,Therapy,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p773.pdf,2017-01-01
STAGE_THERAPY,,,,Stage,Mild (MMSE 21-26),,,,Therapy,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p774.pdf,2017-01-01
STAGE_THERAPY,,,,Stage,Mild (MMSE 21-26),,,,Therapy,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p775.pdf,2017-01-01
STAGE_THERAPY,,,,Stage,Mild (MMSE 21-26),,,,Therapy,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p776.pdf,2017-01-01
STAGE_THERAPY,,,,Stage,Moderate (MMSE 10-20),,,,Therapy,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p777.pdf,2017-01-01
STAGE_THERAPY,,,,Stage,Moderate (MMSE 10-20),,,,Therapy,Rivastigmine,,Guideline,https://www.aafp.org/pubs/afp/issues/2017/0615/p778.pdf,2017-01-01
